X,Y
8.80331979657927,-18.849123699738822
-13.413998565788447,-16.86712802141967
-12.506642330994197,10.03165098966176
14.823597222848615,-16.275590824287494
-9.678416739404206,11.378606995362592
1.252408545726464,-7.531962147278215
-3.0697730032729753,-10.053842881718412
0.9036901707757811,-7.73912882980985
12.50682297599437,-23.07894626562695
-16.742031809275268,-15.826239859698175
1.4501032533897613,-13.634046391100329
10.780060655065409,-20.86395453171365
-12.785946996058172,-15.431580961867006
6.482263552673238,7.613219959522839
-12.964327129412453,-16.89709488313389
2.96678494429353,-11.292801355244888
-13.859666111675363,-15.62951820333914
-13.223542615104066,-17.85940467423885
10.28082171535053,-20.89543862441796
-3.13250992544031,-9.739836049206135
5.598219130182576,11.203319185640623
1.0995466036484054,-13.128805233705293
3.282413476154658,-11.710614137358593
-14.221181305708097,11.898015213595865
-13.968990951010875,-18.45681881493944
-12.07163261823224,-17.053795435600737
-15.608671912355803,12.849455590098113
-10.818374084164633,-15.937469059539115
10.904440913682855,-14.767989150340366
4.474297569312946,11.024692405039623
12.160150359329675,-23.523139294929944
10.524675149315039,-21.46754655443966
-12.207779866953143,7.089734202431744
4.513032161965865,7.664602495927829
13.100208237488685,-15.824677599008284
8.329646252670374,-19.60844255362994
-11.928229341261986,-17.86505869407799
-12.547430299112378,-17.581716317721067
-11.51253742437181,-16.012502490941706
-13.101579294397096,-15.19479195814248
-13.581041267365864,-20.98898062080463
-1.627270170774398,-9.477639563020297
2.698956751830005,-11.951323405821354
-12.927326842664414,10.068344642524586
4.270805470168427,-13.255961160850516
-13.150593942824448,10.7437489130976
4.041406679966726,12.797861992046217
-13.553264374542122,-19.525950221232932
-12.218670057938045,12.02693033224046
-12.204492547154192,11.382363413868458
13.829262514825869,-18.88942829201379
-11.807845148376765,11.910155331771094
14.200976821852262,-16.842474625287203
-14.43008348970511,11.282530475259366
-0.8401552357565163,-9.723232929898053
10.206423265723828,-17.841630811767285
-16.391273318462744,-15.87235159204318
-14.501556345733961,-16.032217694464542
12.747077887020215,-21.21454341017873
-11.531528287583281,12.034243694475036
5.659959363952561,12.669733579511062
2.929355712364932,-11.157373504594995
-0.508653047634279,-10.864657567426729
-12.35530849477887,-18.35126746980484
-13.25274346741294,-16.869362264031764
-10.631051450503683,8.200667064928211
9.4075842636576,-19.00164291484044
-15.652444281313358,8.335035672462512
4.239292541858088,7.73990882897872
-9.997529494160725,9.439949446795799
11.517525629732873,-16.899975679460127
9.649870408626706,9.845705519163833
-1.271777660651143,-10.627188949873169
-12.34007176450814,-16.443174178798305
3.0330020915667704,9.181233497781639
7.401610177184675,8.346376044668432
0.7245480948241765,-14.797321954057638
-12.186435093322444,7.716029459685965
-15.199096271594634,-19.67330330704389
-9.77419800194238,9.990189721629188
9.725814388277552,-17.460264512998606
9.702990402564946,-19.890264294482844
10.690581363035946,-20.228514187622917
12.313840624948899,-22.566725007947767
-18.302775296826308,9.987203118208534
-10.327532554523362,9.267287852307852
-11.977900679289602,12.463192344100763
-0.8879585025368276,-11.26576166293265
3.7100566447480823,10.370897480269335
-12.114924104310667,-15.41864737115048
-9.685159207426398,-15.6879128878867
-0.29324263341341383,-11.947851487816257
11.119100724411954,-16.76443427768413
11.860679533090545,-18.7932595964606
12.880794992169218,-21.110317671576425
-15.193289355486852,-15.913601154575096
13.365770258180149,-20.633861029626356
10.127827364358557,-19.413733407947717
3.5630265929837317,8.798368618569574
6.817388425321005,-18.088840599421413
-16.871919347811108,-16.73745509529954
13.110396036889593,-20.56554208656737
-15.383162193941912,-17.947424151805542
11.920595349291588,-17.681973218052093
4.524082193519438,11.813826570871246
-12.31836090756641,10.183117998985374
-11.771418003736558,-13.252749106569066
-13.143692267282876,7.618073802134597
-2.093418026342209,-10.036934637988647
11.657763917646733,-19.915444858497676
6.3119616566879575,11.905967362918076
-11.415283766601334,12.445040168849296
-12.196890612178104,9.435502448980818
-11.603394168092377,10.894117026012744
-1.1988228944959625,-13.478000933708143
-12.731894021117343,13.32937772566872
-11.501156817537979,13.557587876535443
-13.008071810948843,10.078393819416911
1.3522005803752912,-9.56216051366115
10.72900167168503,-20.677707947119337
6.3858140195008435,7.1964036430673595
-2.6070497003021664,-10.527719325345878
1.5768541543308374,-10.607132785953697
0.7541998804372051,-10.135064261160183
-11.433296976266261,-16.680783592967263
-13.026079721001377,-16.33355979680171
-12.811714737227662,9.846059583696409
4.412124153980847,9.594115899811728
11.491538572852287,-18.248116222280505
-13.729628826048835,9.692228632386469
-0.7427427870940719,-10.868586749987491
-13.346593543752256,11.204957454589685
-11.960522799436724,9.534223286842673
2.422505212659696,-11.202960815441577
5.4131624662168765,9.21900332105524
6.906022015953505,12.069789344966853
-13.210850153752915,-17.559042792707626
-0.6103335382430409,-10.530499693888224
-13.473493311698629,-14.996484734373201
2.483692462250377,7.425161574535011
-10.326804894025,9.557990004994329
-14.42910572744691,11.407457443082249
-15.207156227953464,8.107177473747047
-14.708371117853632,-15.724472407793826
5.861150867227794,12.578000795501335
-12.67548830159002,-17.446372594318582
-14.762953593309527,7.485699775359881
12.812973986673803,-23.96106605240754
5.897494243027776,9.173592217305847
4.368712885953606,9.766192218364296
-10.200149224234355,7.328458475124185
-10.676187843314917,-17.298531335554934
-11.090896503448256,10.885742486239415
-17.28970444101407,-18.033839083853003
-14.758273626564343,-16.348178978347647
-10.911695770945531,11.649014632713778
0.46133920253990335,-10.611774350013105
-14.31963249170887,8.724419391100573
0.7795085400475822,-11.6387987379307
1.036635518442014,-13.311575170386174
7.2041519881377205,12.717230274987273
-15.003448064944669,-14.442633949672018
-1.1641900610521398,-9.332860337894493
-0.8703942566552245,-9.574557426224391
7.662122125442045,11.951676339316336
0.6413298776391765,-12.301446738616523
8.922694389636312,-17.11337386965853
-8.050442126735138,10.256031778890573
0.4311384585839146,-10.504158570586421
-14.113364180980447,-16.01992607711402
-2.278136497370002,-13.485052963115734
-12.924875148936097,-14.216741302988973
-13.685816093760454,-14.202036392153657
10.372913133012029,-20.56003531643861
5.053247786082212,12.069028586556337
2.02606391762289,-9.438422709557466
-11.35897443458523,9.388168114885735
-13.656904345478358,-15.191065722200232
-13.411112029823439,-12.63119281863822
12.173288833122465,-19.871665808503682
3.0973870453749095,-8.615774037742176
-10.627825827803802,9.295256378428524
-13.450033454567635,11.579145480368513
10.260858024791414,-17.47350480758063
12.371768392935587,-19.237776024978103
-0.677508319782373,-9.57297766440625
-11.998067391694487,-17.27577893310974
9.910025564742462,-18.47096920828921
-7.087682593350039,9.49633344505993
-9.614859864547707,-19.24867154665633
-0.6911220582295841,-10.067269928447312
