X,Y
3.679554961352853,-18.04712788502603
-13.860078636513109,-17.86892949236988
-13.579534634442089,9.057707243920289
24.750525953295558,-9.039762820946384
-3.6807450638771186,13.772053263873199
4.532728679783579,1.1584679314414839
-10.594906741714459,-7.6681146390992065
3.312214367456189,0.4333845425807574
16.641816089305692,-32.85150686563448
-25.50819498871698,-14.225820926344639
5.22466015660512,-20.198826921935918
10.598147966054336,-25.099035796937915
-11.661898142457147,-12.844514783935551
9.323098941728793,1.7658816044687562
-12.286228609197133,-17.97381350836964
10.533046074768311,-12.004469296441876
-15.41991504711732,-13.537295129088017
-13.19348280911778,-21.341897777236998
8.85081167705226,-25.20923012140301
-10.81448596930013,-6.569090725306237
6.228943463011477,14.331228895880999
3.997711882510374,-18.430482871053293
11.637745936282258,-13.466814033839844
-19.58042104594074,15.589982027689656
-15.802551984791613,-23.432847269689066
-9.161797820066385,-18.522265442003604
-24.43663816920771,18.92002334544752
-4.775392950829762,-14.615123125787933
11.033478871215392,-3.7631569621314274
2.2952179999677726,13.706035163777498
15.428461930979267,-34.40618246819495
9.70429869592804,-27.211607876478965
-12.533516010298397,-1.2390015113847674
2.430789074252987,1.9457204818862195
18.718664504535802,-7.461566532469146
2.021697557671711,-20.704743873644933
-8.659886350670497,-21.361686846673994
-10.827089703146871,-20.369988529424766
-7.204964641554888,-14.877740135697
-12.766611186643384,-12.015753270899705
-14.444728092034072,-32.29541359021724
-5.546146827969437,-5.6514030236558055
9.595647401145973,-14.309296473459506
-15.051930425287852,9.186135028940182
15.09711791533045,-18.875528616061573
-15.83336527584797,11.55004997594573
0.7800998872560001,19.91212871830058
-14.347508967150972,-27.174807191716287
-12.571631678745556,16.041184942945737
-12.52201039100207,13.785200728643733
21.270354475215946,-18.18819395798842
-11.133744495281078,15.632472441302955
22.57135454980832,-11.023856124445357
-20.311578689930286,13.435785443511909
-2.791244555406852,-6.510979807727953
8.590417103358803,-14.520902777125645
-24.280540270873153,-14.38721198955216
-17.66653086632241,-14.946743348026923
17.48270827789615,-26.326096871565703
-10.166635482503887,16.066781710766755
6.445034281206422,19.463679274427538
10.402043763018218,-11.53047181916725
-1.6309868969790209,-10.505966039078318
-10.154663387979587,-23.06341756171796
-13.295685792198833,-17.8767493415122
-7.014966552725295,2.6492635073528668
5.794480596127009,-18.58094513788168
-24.58984146055915,3.1195536337229184
1.4727004038757672,2.2092926475643377
-4.797639705524939,6.986751843889427
13.179275377390455,-11.225109814050601
20.40972293756593,9.579581063212231
-4.3019230425380455,-9.674825877640856
-10.10133483203204,-16.385091043195093
-2.7493161721438444,7.253928988374554
12.540812127518821,4.331927902478328
2.685217101625573,-24.270291392286502
-12.458809302590957,0.953031889005004
-20.10792060683476,-27.69054299205465
-4.015979482760736,8.912592805806286
6.908286032296834,-13.186120731435267
6.828402082302716,-21.691119966630108
10.284970443951215,-22.874994592620357
15.96637786064655,-31.058732463757334
-33.86600001485448,8.902139693833993
-5.952650416794169,6.382436263181611
-11.72893885347601,17.5681019844568
-2.9585559891379414,-11.90983037334904
-0.37962523600925113,11.417752927081489
-9.313318021340883,-12.799247216427705
-0.8091408822459414,-13.741676525004477
-0.877050447205993,-14.297144760441666
11.784788208767244,-10.750714907834606
14.38031403914231,-17.851603523552257
17.950718145917662,-25.961306786457637
-20.08759640045753,-14.531585458413865
19.648131576955926,-24.293708539632394
8.315331448580352,-20.02326186375716
-0.8942304171844793,5.913901911132331
-3.2712048380510783,-15.386137033915094
-25.962801373592427,-17.415074250949424
18.75432180243898,-24.05459223892594
-20.75215133505024,-21.64996594872042
14.590019395845964,-13.962101199122468
2.469464184690491,16.46800474418818
-12.920549652444834,9.587841776552938
-8.111046669331502,-5.218603290392759
-15.809209411452466,0.610187087575218
-7.177664322456776,-7.608935786045031
13.67010938508897,-21.779251940682013
8.72704230578031,16.790497516352083
-9.759779659067071,17.504569371076663
-12.495403618585765,6.971187351536995
-10.418166064285721,12.076338371148733
-4.046581360994914,-19.652667821063268
-14.367915549873103,20.599750819944646
-10.060335337345329,21.398486347978178
-15.334537814283351,9.22130714806332
4.882000801054475,-5.947226350898792
10.419441524223009,-24.447172750857835
8.985525575625413,0.307024496874579
-8.975375181316627,-9.326682191795339
5.6682883098988865,-9.604629303922707
2.7889983512711733,-7.952389467145405
-6.927623073185461,-17.21672399278645
-12.50236267975837,-16.001440706207013
-14.647288056259217,8.408137323041563
2.077611046305425,8.699017395479867
13.088320678308406,-15.943601713921911
-17.85998736713332,7.869728993456768
-2.4503009850882966,-10.519718178040984
-16.519363879095298,13.164279871168027
-11.668116273990938,7.316710284053482
8.628067014049892,-11.690027407130286
5.581245139131528,7.386123369832163
10.80625356320973,17.363874453522804
-13.149059194388752,-20.290631191877722
-1.9868686141096878,-9.336413481693553
-14.06831024719875,-11.32167798770723
-4.671899874751221,1.1076772570113587
-5.950103605049901,7.399893797584281
-20.30815652202658,13.873029830892001
-23.031333273799522,2.322049938218795
-18.390382568741263,-13.869634844679418
7.149204542669738,19.14261453039349
-11.275292711818619,-19.896285497516065
-21.476624052545745,0.14687799386371125
17.713344626683718,-35.93892611936653
7.276406357969675,7.2271845067092855
1.92567160821008,9.301284510413852
-5.506808760782641,-0.4034665569612237
-4.277741107855761,-19.37884109184329
-8.624424238031297,12.047027481942083
-27.42504919980279,-21.95241821088654
-18.56504134922875,-16.0526078416178
-7.997221674271756,14.71847999460235
1.7639859786306171,-9.620874778130638
-19.925000196943444,4.482396648956134
2.877578659907493,-13.215460135842212
3.777523084288004,-19.070177649436378
11.849708465854482,19.62991770859427
-19.423151883559886,-9.383200241253094
-3.925366443941534,-5.144675735715492
-2.8970811285523306,-5.990615544870134
13.452603946419618,16.950478933745995
2.393953341478073,-15.534728138242594
4.097366037052495,-11.972003479745013
2.0171660804646123,9.843040006221134
1.6582833747846564,-9.244219550137238
-16.307858289685115,-14.9037226873001
-7.824178971054051,-19.677349923989837
-12.148146677529885,-8.592575977862438
-14.81143998441514,-8.541108789938828
9.173131638867504,-24.03531854347529
4.3215437586602,17.361211799085996
7.24052248142107,-5.5141440365359
-9.562696997010706,6.805517182204201
-14.7102488654278,-12.002711445101841
-13.849975760635585,-3.0431562826348006
15.47444658925403,-21.62602526570304
10.990153428553139,-2.634873685182381
-7.003676873275707,6.480326104603962
-16.881403566949118,14.473937961393922
8.780938760095353,-13.232461762472346
16.16912504859996,-19.40741102336351
-2.2219803494973505,-5.985086378506643
-8.904319527184251,-19.29920768328513
7.5530251499240215,-16.723587164952377
5.386824447312463,7.184095837813885
-0.563093182170519,-26.20433183069818
-2.269628434062589,-7.715109302650358
-9.035136588779977,-20.968255482219014
-21.87228658125309,-16.936605175648292
12.712963182509473,-22.767751856856478
-5.92610664021146,-30.061089260517672
12.15150043018434,-17.714835356224402
-12.64750248281143,-20.695459563822862
-5.858594404362215,-15.385245018665222
13.654295648436277,-21.533348385222656
19.373096644677048,-17.89139037564059
4.247520107104516,-13.41997561830705
19.356304281231047,-12.111941258687372
-4.918606093507975,-16.86642394944874
-22.537022855290637,8.34994290381502
0.08352608610530066,6.915746527056619
-25.67187011774152,-29.37906695372906
8.720084679304707,-17.240070231744966
23.893487401916527,-33.055377509166725
-18.177141789808786,3.6464628962577397
-20.497415788076978,-10.559257445508248
11.895550637508055,-16.964143848072272
8.521117595704993,-24.70965742239605
6.731456414205128,-7.850810684872524
18.49510965836373,-14.402572531243221
-12.264425880269888,25.86716155023509
-20.81287684697954,21.33885176333098
-4.5003984082731305,5.464573288301872
-4.9312686182589625,12.883880491326943
5.740279852694003,20.211740337148132
-5.30899171651649,-5.301580015758748
-17.169736403033287,19.330297971035133
-12.369036294692151,-9.5876501514441
19.74066470238289,-9.388556189302589
12.000155499418863,-13.36333463484325
-9.388796317527278,-12.461123653947135
-4.564343078194694,10.61511348033179
-24.039681000433642,14.405252190370657
7.955341096392521,-8.831999550734857
-6.104841271889642,5.306923761115145
18.41094047523979,-22.40980822479782
10.882865747208072,-20.392123499774527
-1.5420439748900137,7.1028766846291616
3.987211671580628,-2.274995595925695
-2.8599153879713293,-3.08045576883997
-6.684552616785889,3.9258759799906144
8.981605409954858,-23.015085124362294
-19.87841561087724,-17.175701313260483
0.2126996142754748,-21.029572817821645
27.683104972231288,-24.345419195184643
-2.765094225862855,13.030284020969331
-10.763216282455254,-15.288096289740263
27.086716954062204,-17.009248313309385
-15.251947171565387,-22.401771366437867
-19.765148662281362,-16.757782294561906
18.606783374148385,-17.45811418908801
